Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
2022-05-19,Punjab,760123,138,742234,17751
2022-05-19,Rajasthan,1284893,484,1274855,9554
2022-05-19,Sikkim,39162,7,38703,452
2022-05-19,Tamil Nadu,3454722,321,3416376,38025
2022-05-19,Telangana,792710,383,788216,4111
2022-05-19,Tripura,100887,0,99964,923
2022-05-19,Uttar Pradesh,2078123,948,2053661,23514
2022-05-19,Uttarakhand,437756,498,429565,7693
2022-05-19,West Bengal,2018948,381,1997364,21203
2022-06-19,Andaman and Nicobar Islands,10088,32,9927,129
2022-06-19,Andhra Pradesh,2320353,250,2305372,14731
2022-06-19,Arunachal Pradesh,64512,3,64213,296
2022-06-19,Assam,724339,95,716256,7988
2022-06-19,Bihar,831215,284,818675,12256
2022-06-19,Chandigarh,92984,295,91524,1165
2022-06-19,Chhattisgarh,1153022,406,1138581,14035
2022-06-19,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-06-19,Delhi,1920559,5119,1889211,26229
2022-06-19,Goa,247073,733,242507,3833
2022-06-19,Gujarat,1227399,1261,1215192,10946
2022-06-19,Haryana,1009113,2945,995547,10621
2022-06-19,Himachal Pradesh,285408,163,281108,4137
2022-06-19,Jammu and Kashmir,454469,141,449576,4752
2022-06-19,Jharkhand,435512,94,430099,5319
2022-06-19,Karnataka,3960208,4825,3915271,40112
2022-06-19,Kerala,6595722,21275,6504574,69873
2022-06-19,Ladakh,28310,26,28056,228
2022-06-19,Lakshadweep,11402,0,11350,52
2022-06-19,Madhya Pradesh,1043474,415,1032319,10740
2022-06-19,Maharashtra,7931745,22828,7761032,147885
2022-06-19,Manipur,137245,2,135123,2120
2022-06-19,Meghalaya,93872,41,92237,1594
2022-06-19,Mizoram,228731,155,227875,701
2022-06-19,Nagaland,35502,2,34739,761
2022-06-19,Odisha,1288800,255,1279419,9126
2022-06-19,Puducherry,166044,114,163968,1962
2022-06-19,Punjab,761200,513,742929,17758
2022-06-19,Rajasthan,1287053,669,1276823,9561
2022-06-19,Sikkim,39189,10,38726,453
2022-06-19,Tamil Nadu,3460182,3073,3419083,38026
2022-06-19,Telangana,795819,1912,789796,4111
2022-06-19,Tripura,100890,1,99966,923
2022-06-19,Uttar Pradesh,2084010,2323,2058161,23526
2022-06-19,Uttarakhand,438252,589,429968,7695
2022-06-19,West Bengal,2021555,1625,1998723,21207
2022-01-20,Andaman and Nicobar Islands,8938,443,8366,129
2022-01-20,Andhra Pradesh,2127441,44935,2067984,14522
2022-01-20,Arunachal Pradesh,57822,1938,55602,282
2022-01-20,Assam,670128,36508,627372,6248
2022-01-20,Bihar,799267,30482,756629,12156
2022-01-20,Chandigarh,81269,9966,70210,1093
2022-01-20,Chhattisgarh,1075529,32021,1029826,13682
2022-01-20,Dadra and Nagar Haveli and Daman and Diu,11075,231,10840,4
2022-01-20,Delhi,1747966,75282,1647224,25460
2022-01-20,Goa,219107,22807,192724,3576
2022-01-20,Gujarat,977078,90726,876166,10186
2022-01-20,Haryana,873337,59367,803834,10136
2022-01-20,Himachal Pradesh,252042,14918,233215,3909
2022-01-20,Jammu and Kashmir,372669,26236,341854,4579
2022-01-20,Jharkhand,412939,27422,380292,5225
2022-01-20,Karnataka,3329199,267679,3023034,38486
2022-01-20,Kerala,5464475,169109,5244206,51160
2022-01-20,Ladakh,23885,1020,22643,222
2022-01-20,Lakshadweep,10619,185,10383,51
2022-01-20,Madhya Pradesh,852644,43973,798119,10552
2022-01-20,Maharashtra,7325825,268484,6915407,141934
2022-01-20,Manipur,128231,2004,124212,2015
2022-01-20,Meghalaya,87075,1444,84139,1492
2022-01-20,Mizoram,156054,9075,146403,576
2022-01-20,Nagaland,33167,515,31948,704
2022-01-20,Odisha,1167094,78038,1080562,8494
2022-01-20,Puducherry,142559,11344,129319,1896
2022-01-20,Punjab,684664,45505,622313,16846
2022-01-20,Rajasthan,1070004,74561,986412,9031
2022-01-20,Sikkim,35730,2398,32917,415
2022-01-20,Tamil Nadu,3014235,170661,2806501,37073
2022-01-20,Telangana,718196,24253,689878,4065
2022-01-20,Tripura,95388,7619,86914,855
2022-01-20,Uttar Pradesh,1882028,98238,1760800,22990
2022-01-20,Uttarakhand,382133,22962,351715,7456
2022-01-20,West Bengal,1928961,151702,1757066,20193
2022-02-20,Andaman and Nicobar Islands,10001,39,9833,129
2022-02-20,Andhra Pradesh,2315950,7358,2293882,14710
2022-02-20,Arunachal Pradesh,64270,322,63652,296
2022-02-20,Assam,723936,2160,715147,6629
2022-02-20,Bihar,829619,703,816661,12255
2022-02-20,Chandigarh,91545,249,90136,1160
2022-02-20,Chhattisgarh,1149197,3539,1131637,14021
2022-02-20,Dadra and Nagar Haveli and Daman and Diu,11437,8,11425,4
2022-02-20,Delhi,1855409,2617,1826695,26097
2022-02-20,Goa,244673,677,240207,3789
2022-02-20,Gujarat,1220185,5790,1203508,10887
2022-02-20,Haryana,977870,3682,963666,10522
2022-02-20,Himachal Pradesh,281971,1992,275886,4093
2022-02-20,Jammu and Kashmir,452155,2294,445115,4746
2022-02-20,Jharkhand,433930,746,427869,5315
2022-02-20,Karnataka,3935585,13468,3882340,39777
2022-02-20,Kerala,6463563,75769,6323697,64097
2022-02-20,Ladakh,27801,398,27175,228
2022-02-20,Lakshadweep,11371,64,11255,52
2022-02-20,Madhya Pradesh,1033490,8364,1014413,10713
2022-02-20,Maharashtra,7856994,22354,7691064,143576
2022-02-20,Manipur,136384,683,133605,2096
2022-02-20,Meghalaya,93259,397,91294,1568
2022-02-20,Mizoram,205802,10071,195089,642
2022-02-20,Nagaland,35355,295,34307,753
2022-02-20,Odisha,1281989,5886,1267109,8994
2022-02-20,Puducherry,165564,495,163110,1959
2022-02-20,Punjab,757090,1606,737822,17662
2022-02-20,Rajasthan,1273788,10967,1253305,9516
2022-02-20,Sikkim,39022,164,38417,441
2022-02-20,Tamil Nadu,3443980,18164,3387839,37977
2022-02-20,Telangana,786422,5646,776667,4109
2022-02-20,Tripura,100838,77,99842,919
2022-02-20,Uttar Pradesh,2063877,7552,2032899,23426
2022-02-20,Uttarakhand,435076,2899,424507,7670
2022-02-20,West Bengal,2013075,6648,1985308,21119
2022-03-20,Andaman and Nicobar Islands,10029,4,9896,129
2022-03-20,Andhra Pradesh,2319181,518,2303933,14730
2022-03-20,Arunachal Pradesh,64484,9,64179,296
2022-03-20,Assam,724186,1363,716184,6639
2022-03-20,Bihar,830413,43,818115,12255
2022-03-20,Chandigarh,91882,28,90689,1165
2022-03-20,Chhattisgarh,1151907,144,1137729,14034
2022-03-20,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2022-03-20,Delhi,1863694,482,1837066,26146
2022-03-20,Goa,245248,55,241363,3830
2022-03-20,Gujarat,1223745,358,1212448,10939
2022-03-20,Haryana,984496,515,973385,10596
2022-03-20,Himachal Pradesh,284320,306,279882,4132
2022-03-20,Jammu and Kashmir,453523,107,448666,4750
2022-03-20,Jharkhand,435027,142,429570,5315
2022-03-20,Karnataka,3944605,2073,3902497,40035
2022-03-20,Kerala,6526554,6975,6452264,67315
2022-03-20,Ladakh,28202,40,27934,228
2022-03-20,Lakshadweep,11402,0,11350,52
2022-03-20,Madhya Pradesh,1040864,239,1029892,10733
2022-03-20,Maharashtra,7872300,5529,7723005,143766
2022-03-20,Manipur,137040,90,134830,2120
2022-03-20,Meghalaya,93714,61,92062,1591
2022-03-20,Mizoram,222583,1894,220014,675
2022-03-20,Nagaland,35461,37,34666,758
2022-03-20,Odisha,1287108,635,1277357,9116
2022-03-20,Puducherry,165771,13,163796,1962
2022-03-20,Punjab,758913,227,740949,17737
2022-03-20,Rajasthan,1282599,473,1272575,9551
2022-03-20,Sikkim,39116,12,38655,449
2022-03-20,Tamil Nadu,3452334,670,3413639,38025
2022-03-20,Telangana,790756,713,785932,4111
2022-03-20,Tripura,100870,1,99950,919
2022-03-20,Uttar Pradesh,2070274,858,2045924,23492
2022-03-20,Uttarakhand,437029,643,428696,7690
2022-03-20,West Bengal,2016770,982,1994594,21194
2022-05-20,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-20,Andhra Pradesh,2319855,70,2305054,14731
2022-05-20,Arunachal Pradesh,64504,2,64206,296
2022-05-20,Assam,724225,4,716235,7986
2022-05-20,Bihar,830691,40,818395,12256
2022-05-20,Chandigarh,92265,65,91035,1165
2022-05-20,Chhattisgarh,1152363,32,1138297,14034
2022-05-20,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-20,Delhi,1902180,2377,1873604,26199
2022-05-20,Goa,245625,91,241702,3832
2022-05-20,Gujarat,1224833,204,1213685,10944
2022-05-20,Haryana,1000214,1248,988345,10621
2022-05-20,Himachal Pradesh,284990,82,280772,4136
2022-05-20,Jammu and Kashmir,454170,54,449364,4752
2022-05-20,Jharkhand,435307,29,429960,5318
2022-05-20,Karnataka,3950128,1726,3908296,40106
2022-05-20,Kerala,6548928,3579,6475892,69457
2022-05-20,Ladakh,28257,4,28025,228
2022-05-20,Lakshadweep,11402,0,11350,52
2022-05-20,Madhya Pradesh,1042069,236,1031098,10735
2022-05-20,Maharashtra,7881858,1720,7732282,147856
2022-05-20,Manipur,137230,3,135107,2120
2022-05-20,Meghalaya,93820,3,92224,1593
2022-05-20,Mizoram,228094,200,227197,697
2022-05-20,Nagaland,35495,0,34735,760
2022-05-20,Odisha,1288339,161,1279052,9126
2022-05-20,Puducherry,165822,20,163840,1962
2022-05-20,Punjab,760143,136,742256,17751
2022-05-20,Rajasthan,1284958,465,1274939,9554
2022-05-20,Sikkim,39165,8,38705,452
2022-05-20,Tamil Nadu,3454764,322,3416417,38025
2022-05-20,Telangana,792757,396,788250,4111
2022-05-20,Tripura,100887,0,99964,923
2022-05-20,Uttar Pradesh,2078252,898,2053838,23516
2022-05-20,Uttarakhand,437768,492,429583,7693
2022-05-20,West Bengal,2018984,377,1997404,21203
2022-06-20,Andaman and Nicobar Islands,10091,34,9928,129
2022-06-20,Andhra Pradesh,2320414,293,2305390,14731
2022-06-20,Arunachal Pradesh,64512,3,64213,296
2022-06-20,Assam,724348,104,716256,7988
2022-06-20,Bihar,831270,309,818705,12256
2022-06-20,Chandigarh,93057,322,91570,1165
2022-06-20,Chhattisgarh,1153068,432,1138601,14035
2022-06-20,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-06-20,Delhi,1922089,5542,1890315,26232
2022-06-20,Goa,247151,740,242578,3833
2022-06-20,Gujarat,1227643,1374,1215323,10946
2022-06-20,Haryana,1009599,2985,995993,10621
2022-06-20,Himachal Pradesh,285416,163,281116,4137
2022-06-20,Jammu and Kashmir,454501,163,449586,4752
2022-06-20,Jharkhand,435536,108,430109,5319
2022-06-20,Karnataka,3960831,5035,3915683,40113
2022-06-20,Kerala,6599098,22431,6506778,69889
2022-06-20,Ladakh,28313,27,28058,228
2022-06-20,Lakshadweep,11402,0,11350,52
2022-06-20,Madhya Pradesh,1043536,420,1032376,10740
2022-06-20,Maharashtra,7935749,23746,7764117,147886
2022-06-20,Manipur,137245,2,135123,2120
2022-06-20,Meghalaya,93874,43,92237,1594
2022-06-20,Mizoram,228733,143,227889,701
2022-06-20,Nagaland,35502,2,34739,761
2022-06-20,Odisha,1288851,292,1279433,9126
2022-06-20,Puducherry,166065,128,163975,1962
2022-06-20,Punjab,761303,566,742978,17759
2022-06-20,Rajasthan,1287136,671,1276904,9561
2022-06-20,Sikkim,39192,12,38727,453
2022-06-20,Tamil Nadu,3460874,3522,3419326,38026
2022-06-20,Telangana,796055,2026,789918,4111
2022-06-20,Tripura,100890,1,99966,923
2022-06-20,Uttar Pradesh,2084500,2540,2058434,23526
2022-06-20,Uttarakhand,438271,603,429973,7695
2022-06-20,West Bengal,2021917,1913,1998796,21208
2022-01-21,Andaman and Nicobar Islands,9033,465,8439,129
2022-01-21,Andhra Pradesh,2140056,53871,2071658,14527
2022-01-21,Arunachal Pradesh,58271,2260,55729,282
2022-01-21,Assam,678057,42465,629332,6260
2022-01-21,Bihar,802742,26674,763906,12162
2022-01-21,Chandigarh,82563,9922,71546,1095
2022-01-21,Chhattisgarh,1081178,31736,1035745,13697
2022-01-21,Dadra and Nagar Haveli and Daman and Diu,11110,243,10863,4
2022-01-21,Delhi,1760272,68730,1666039,25503
2022-01-21,Goa,222497,22460,196452,3585
2022-01-21,Gujarat,1001563,104888,886476,10199
2022-01-21,Haryana,882895,61643,811110,10142
2022-01-21,Himachal Pradesh,254410,15618,234876,3916
2022-01-21,Jammu and Kashmir,378661,31044,343031,4586
2022-01-21,Jharkhand,415388,25578,384575,5235
2022-01-21,Karnataka,3376953,293261,3045177,38515
2022-01-21,Kerala,5510844,199749,5259594,51501
2022-01-21,Ladakh,24034,1047,22765,222
2022-01-21,Lakshadweep,10659,221,10387,51
2022-01-21,Madhya Pradesh,862029,49741,801735,10553
2022-01-21,Maharashtra,7371757,262354,6967432,141971
2022-01-21,Manipur,128679,2384,124278,2017
2022-01-21,Meghalaya,87404,1629,84281,1494
2022-01-21,Mizoram,157253,9347,147330,576
2022-01-21,Nagaland,33259,569,31986,704
2022-01-21,Odisha,1177462,79928,1089033,8501
2022-01-21,Puducherry,145342,13053,130392,1897
2022-01-21,Punjab,692526,47400,628244,16882
2022-01-21,Rajasthan,1084083,78099,996940,9044
2022-01-21,Sikkim,36098,2439,33242,417
2022-01-21,Tamil Nadu,3042796,179205,2826479,37112
2022-01-21,Telangana,722403,26633,691703,4067
2022-01-21,Tripura,96422,7776,87786,860
2022-01-21,Uttar Pradesh,1900457,97329,1780128,23000
2022-01-21,Uttarakhand,386951,24255,355236,7460
2022-01-21,West Bengal,1939920,144809,1774881,20230
2022-02-21,Andaman and Nicobar Islands,10005,30,9846,129
2022-02-21,Andhra Pradesh,2316285,6754,2294818,14713
2022-02-21,Arunachal Pradesh,64279,302,63681,296
2022-02-21,Assam,723949,1862,715456,6631
2022-02-21,Bihar,829679,657,816767,12255
2022-02-21,Chandigarh,91567,229,90177,1161
2022-02-21,Chhattisgarh,1149402,3404,1131977,14021
2022-02-21,Dadra and Nagar Haveli and Daman and Diu,11437,7,11426,4
2022-02-21,Delhi,1856071,2545,1827425,26101
2022-02-21,Goa,244713,570,240351,3792
2022-02-21,Gujarat,1220562,5010,1204656,10896
2022-02-21,Haryana,978404,3508,964371,10525
2022-02-21,Himachal Pradesh,282123,1919,276108,4096
2022-02-21,Jammu and Kashmir,452306,1949,445611,4746
2022-02-21,Jharkhand,433999,690,427994,5315
2022-02-21,Karnataka,3936586,12671,3884120,39795
2022-02-21,Kerala,6468990,66814,6338031,64145
2022-02-21,Ladakh,27835,341,27266,228
2022-02-21,Lakshadweep,11378,42,11284,52
2022-02-21,Madhya Pradesh,1034440,7527,1016198,10715
2022-02-21,Maharashtra,7858431,20410,7694439,143582
2022-02-21,Manipur,136433,659,133674,2100
2022-02-21,Meghalaya,93293,372,91353,1568
2022-02-21,Mizoram,206319,9919,195757,643
2022-02-21,Nagaland,35357,264,34340,753
2022-02-21,Odisha,1282481,5312,1268158,9011
2022-02-21,Puducherry,165597,419,163218,1960
2022-02-21,Punjab,757257,1546,738040,17671
2022-02-21,Rajasthan,1274810,9803,1255487,9520
2022-02-21,Sikkim,39027,140,38446,441
2022-02-21,Tamil Nadu,3444929,15938,3391011,37980
2022-02-21,Telangana,786678,5135,777434,4109
2022-02-21,Tripura,100839,61,99859,919
2022-02-21,Uttar Pradesh,2064490,6790,2034267,23433
2022-02-21,Uttarakhand,435220,2992,424557,7671
2022-02-21,West Bengal,2013353,5540,1986681,21132
2022-03-21,Andaman and Nicobar Islands,10029,2,9898,129
2022-03-21,Andhra Pradesh,2319230,511,2303989,14730
2022-03-21,Arunachal Pradesh,64484,9,64179,296
2022-03-21,Assam,724190,1365,716186,6639
2022-03-21,Bihar,830416,43,818118,12255
2022-03-21,Chandigarh,91888,28,90695,1165
2022-03-21,Chhattisgarh,1151917,141,1137742,14034
2022-03-21,Dadra and Nagar Haveli and Daman and Diu,11441,1,11436,4
2022-03-21,Delhi,1863791,495,1837149,26147
2022-03-21,Goa,245253,56,241367,3830
2022-03-21,Gujarat,1223767,351,1212477,10939
2022-03-21,Haryana,984567,469,973501,10597
2022-03-21,Himachal Pradesh,284338,290,279916,4132
2022-03-21,Jammu and Kashmir,453550,115,448685,4750
2022-03-21,Jharkhand,435031,134,429582,5315
2022-03-21,Karnataka,3944714,2037,3902640,40037
2022-03-21,Kerala,6527150,6617,6453172,67361
2022-03-21,Ladakh,28205,33,27944,228
2022-03-21,Lakshadweep,11402,0,11350,52
2022-03-21,Madhya Pradesh,1040886,211,1029941,10734
2022-03-21,Maharashtra,7872413,5358,7723288,143767
2022-03-21,Manipur,137041,85,134836,2120
2022-03-21,Meghalaya,93721,55,92075,1591
2022-03-21,Mizoram,222706,1771,220259,676
2022-03-21,Nagaland,35461,32,34671,758
2022-03-21,Odisha,1287153,613,1277424,9116
2022-03-21,Puducherry,165772,13,163797,1962
2022-03-21,Punjab,758931,215,740979,17737
2022-03-21,Rajasthan,1282631,412,1272668,9551
2022-03-21,Sikkim,39120,15,38656,449
2022-03-21,Tamil Nadu,3452390,620,3413745,38025
2022-03-21,Telangana,790791,657,786023,4111
2022-03-21,Tripura,100870,0,99951,919
2022-03-21,Uttar Pradesh,2070285,778,2046015,23492
2022-03-21,Uttarakhand,437041,632,428719,7690
2022-03-21,West Bengal,2016815,920,1994701,21194
2022-04-21,Andaman and Nicobar Islands,10034,0,9905,129
2022-04-21,Andhra Pradesh,2319652,35,2304887,14730
2022-04-21,Arunachal Pradesh,64495,0,64199,296
2022-04-21,Assam,724204,1353,716212,6639
2022-04-21,Bihar,830512,15,818241,12256
2022-04-21,Chandigarh,91970,19,90786,1165
2022-04-21,Chhattisgarh,1152225,11,1138180,14034
2022-04-21,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-04-21,Delhi,1870692,2641,1841890,26161
2022-04-21,Goa,245372,23,241517,3832
2022-04-21,Gujarat,1224195,92,1213161,10942
2022-04-21,Haryana,987789,1275,975896,10618
2022-04-21,Himachal Pradesh,284726,69,280523,4134
2022-04-21,Jammu and Kashmir,453956,53,449152,4751
2022-04-21,Jharkhand,435189,18,429856,5315
2022-04-21,Karnataka,3946545,1541,3904947,40057
2022-04-21,Kerala,6538204,2495,6466959,68750
2022-04-21,Ladakh,28242,5,28009,228
2022-04-21,Lakshadweep,11402,0,11350,52
2022-04-21,Madhya Pradesh,1041266,44,1030487,10735
2022-04-21,Maharashtra,7876203,690,7727683,147830
2022-04-21,Manipur,137203,34,135049,2120
2022-04-21,Meghalaya,93792,6,92193,1593
2022-04-21,Mizoram,226499,598,225207,694
2022-04-21,Nagaland,35488,4,34724,760
2022-04-21,Odisha,1287959,163,1278672,9124
2022-04-21,Puducherry,165777,1,163814,1962
2022-04-21,Punjab,759334,113,741478,17743
2022-04-21,Rajasthan,1283251,129,1273570,9552
2022-04-21,Sikkim,39148,3,38693,452
2022-04-21,Tamil Nadu,3453351,243,3415083,38025
2022-04-21,Telangana,791692,194,787387,4111
2022-04-21,Tripura,100879,1,99956,922
2022-04-21,Uttar Pradesh,2072063,856,2047705,23502
2022-04-21,Uttarakhand,437350,403,429255,7692
2022-04-21,West Bengal,2017874,258,1996416,21200
2022-05-21,Andaman and Nicobar Islands,10039,0,9910,129
2022-05-21,Andhra Pradesh,2319862,57,2305074,14731
2022-05-21,Arunachal Pradesh,64504,2,64206,296
2022-05-21,Assam,724225,4,716235,7986
2022-05-21,Bihar,830699,42,818401,12256
2022-05-21,Chandigarh,92283,75,91043,1165
2022-05-21,Chhattisgarh,1152367,34,1138299,14034
2022-05-21,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-05-21,Delhi,1902710,2229,1874282,26199
2022-05-21,Goa,245642,95,241715,3832
2022-05-21,Gujarat,1224865,205,1213716,10944
2022-05-21,Haryana,1000476,1213,988642,10621
2022-05-21,Himachal Pradesh,285000,79,280785,4136
2022-05-21,Jammu and Kashmir,454176,47,449377,4752
2022-05-21,Jharkhand,435308,26,429964,5318
2022-05-21,Karnataka,3950223,1666,3908451,40106
2022-05-21,Kerala,6549484,3687,6476254,69543
2022-05-21,Ladakh,28258,3,28027,228
2022-05-21,Lakshadweep,11402,0,11350,52
2022-05-21,Madhya Pradesh,1042124,260,1031129,10735
2022-05-21,Maharashtra,7882169,1761,7732552,147856
2022-05-21,Manipur,137230,0,135110,2120
2022-05-21,Meghalaya,93820,1,92226,1593
2022-05-21,Mizoram,228110,150,227262,698
2022-05-21,Nagaland,35495,0,34735,760
2022-05-21,Odisha,1288349,171,1279052,9126
2022-05-21,Puducherry,165825,17,163846,1962
2022-05-21,Punjab,760167,139,742277,17751
2022-05-21,Rajasthan,1285033,464,1275015,9554
2022-05-21,Sikkim,39165,5,38708,452
2022-05-21,Tamil Nadu,3454801,315,3416461,38025
2022-05-21,Telangana,792802,413,788278,4111
2022-05-21,Tripura,100887,0,99964,923
2022-05-21,Uttar Pradesh,2078398,906,2053975,23517
2022-05-21,Uttarakhand,437780,483,429604,7693
2022-05-21,West Bengal,2019026,384,1997439,21203
2022-06-21,Andaman and Nicobar Islands,10095,33,9933,129
2022-06-21,Andhra Pradesh,2320439,298,2305410,14731
2022-06-21,Arunachal Pradesh,64512,2,64214,296
2022-06-21,Assam,724374,128,716258,7988
2022-06-21,Bihar,831305,313,818736,12256
2022-06-21,Chandigarh,93102,342,91595,1165
2022-06-21,Chhattisgarh,1153137,463,1138639,14035
2022-06-21,Dadra and Nagar Haveli and Daman and Diu,11441,0,11437,4
2022-06-21,Delhi,1923149,5375,1891536,26238
2022-06-21,Goa,247229,761,242635,3833
2022-06-21,Gujarat,1227860,1461,1215453,10946
2022-06-21,Haryana,1010283,3103,996559,10621
2022-06-21,Himachal Pradesh,285467,192,281137,4138
2022-06-21,Jammu and Kashmir,454520,169,449598,4753
2022-06-21,Jharkhand,435547,111,430117,5319
2022-06-21,Karnataka,3961361,4928,3916320,40113
2022-06-21,Kerala,6601884,23145,6508850,69889
2022-06-21,Ladakh,28318,27,28063,228
2022-06-21,Lakshadweep,11402,0,11350,52
2022-06-21,Madhya Pradesh,1043607,435,1032432,10740
2022-06-21,Maharashtra,7938103,24613,7765602,147888
2022-06-21,Manipur,137246,3,135123,2120
2022-06-21,Meghalaya,93874,39,92241,1594
2022-06-21,Mizoram,228751,129,227921,701
